Date,XOM,APA,MSFT,AAPL,PG,COST,JPM,MS,GE,FDX
10/3/2000,32.84,19.984718,20.39,1.52,24.09,24.558228,30.35,53.016178,38.06,38.915539
10/4/2000,32.27,19.124027,19.99,1.6,24.55,25.034647,29.78,52.264385,37.94,39.754818
10/5/2000,32.25,18.473267,19.97,1.5,25.56,24.410767,29.04,53.204121,38.5,39.003872
10/6/2000,32.34,18.326315,20.03,1.51,25.88,24.320015,28.02,48.722256,38.3,37.767059
10/9/2000,32.95,18.662195,19.54,1.48,25.51,24.819128,27.49,48.143948,37.7,36.927792
10/10/2000,33.74,21.328236,19.67,1.42,25.36,23.957031,26.67,43.083782,37.41,38.297119
10/11/2000,33.9,22.10495,20.1,1.33,25.73,22.232857,26.59,44.963264,36.49,37.652218
10/12/2000,34.04,21.937,19.61,1.36,25.77,22.686588,24.71,40.915134,35.12,35.735157
10/13/2000,32.73,20.992348,19.38,1.5,25.42,23.321804,25.94,45.21627,36.73,35.903004
10/16/2000,31.75,20.572495,18.16,1.46,25.18,23.23106,25.86,44.927139,37.21,36.309387
10/17/2000,31.75,21.328236,18.19,1.37,25.67,23.23106,24.8,42.758507,35.84,35.531967
10/18/2000,31.3,20.929379,18.66,1.37,26.27,23.957031,24.1,42.21632,35.76,34.789871
10/19/2000,31.28,20.551512,22.31,1.29,25.68,25.363598,25.45,44.276516,35.84,37.369522
10/20/2000,31.98,20.656473,23.5,1.32,25.63,24.909863,25.08,46.806595,33.59,37.696369
10/23/2000,32.21,20.110674,22.4,1.38,24.47,24.365391,25.08,45.107849,32.06,36.556755
10/24/2000,31.37,19.816782,22.18,1.28,25.9,24.637636,26.18,46.98732,34.39,37.572704
10/25/2000,31.53,18.809145,22.09,1.26,26.36,23.957031,26.14,45.180138,34.11,36.971962
10/26/2000,31.73,18.977089,23.23,1.26,26.36,23.957031,26.14,44.674103,33.59,37.369522
10/27/2000,31.66,18.137396,24.41,1.26,27.06,24.456139,27.9,45.939182,33.67,38.040947
10/30/2000,32.34,18.473267,24.9,1.31,27.04,25.091372,28.59,46.77047,34.8,41.512844
10/31/2000,32.25,18.578232,24.83,1.33,25.13,26.588676,29.74,46.445168,35.32,41.397999
11/1/2000,33.29,19.480902,25.1,1.39,24.27,25.953449,29.86,45.722298,35.08,40.638245
11/2/2000,31.89,18.914106,25.35,1.52,23.9,26.271057,29.74,46.517441,34.6,41.521687
11/3/2000,31.64,18.788151,24.61,1.51,24.01,25.635843,29.04,48.324661,34.35,41.300835
11/6/2000,32.07,18.557236,25.06,1.46,24.1,25.091372,29.74,46.409016,35.12,41.256649
11/7/2000,32.18,18.683201,25.42,1.45,24.07,25.953449,29.37,44.312668,35.4,40.664749
11/8/2000,32.79,18.851133,25.04,1.36,24.43,25.817337,28.47,42.252464,35.16,40.912109
11/9/2000,32.66,18.662195,25.56,1.37,24.45,24.728384,28.84,40.951263,35.16,40.814941
11/10/2000,32.55,18.662195,24.29,1.3,25.2,23.957031,27.98,39.975357,34.72,39.904999
11/13/2000,32.68,18.32802,23.96,1.32,25.41,25.000622,27.53,39.324791,33.15,39.99334
11/14/2000,32.66,18.581415,24.81,1.38,25.48,26.770176,27.82,39.252487,33.99,40.417377
11/15/2000,32.84,19.594944,25.26,1.35,25.81,26.679434,26.63,40.481411,33.83,41.972225
11/16/2000,32.95,20.038366,24.86,1.29,26.05,25.635843,26.72,41.059689,33.91,42.184269
11/17/2000,32.82,19.890558,24.9,1.26,26.65,26.180323,25.9,39.722378,33.43,41.504002
11/20/2000,33.2,20.333981,24.23,1.29,26.36,25.363598,25.2,37.300713,32.26,41.079979
11/21/2000,33.84,20.925211,24.43,1.28,26.05,26.180323,25.29,37.915169,32.7,43.641964
11/22/2000,34.25,21.09413,24.61,1.26,26.54,25.045988,24.47,37.228432,31.29,43.942318
11/24/2000,34.32,21.199703,25.22,1.31,25.9,25.726595,25.57,37.770592,31.82,44.039482
11/27/2000,33.84,21.305271,25.49,1.27,25.63,26.634054,25.74,38.457333,31.66,43.376907
11/28/2000,33.82,20.629595,24.16,1.22,25.92,25.590469,24.84,36.79472,32.1,43.253223
11/29/2000,32.32,19.257103,23.46,1.19,26.58,26.452559,24.8,37.589867,32.02,43.173725
11/30/2000,31.98,17.652344,20.69,1.12,26.34,23.684799,24.1,36.65012,31.94,42.334454
12/1/2000,32.27,18.62365,20.42,1.16,26.01,23.684799,24.39,36.071831,32.86,41.945736
12/4/2000,32.95,18.898142,20.35,1.13,26.51,24.773756,24.8,36.975426,33.27,40.991634
12/5/2000,32.11,18.137987,21.59,1.15,25.74,25.635843,27,41.637989,34.88,42.095917
12/6/2000,31.34,19.341568,20.44,0.97,25.37,24.410767,26.18,40.156101,34.76,41.769035
12/7/2000,31.98,19.637177,19.16,0.97,25.88,24.093155,25.61,39.252487,34.47,41.468685
12/8/2000,32.16,19.721634,19.63,1.02,25.06,24.138527,26.14,42.903057,35.56,41.512844
12/11/2000,31.16,20.714052,20.94,1.03,24.29,23.911661,27.78,44.999416,35.64,41.98991
12/12/2000,31.45,21.178595,21.05,1.04,25.3,24.093155,28.1,42.577751,34.03,41.636536
12/13/2000,31.86,20.861856,20.64,1.02,25.48,23.775549,29.08,43.51749,34.15,40.885593
12/14/2000,31.07,19.763865,20.01,0.98,25.85,25.363598,28.02,39.433205,33.15,37.077976
12/15/2000,30.57,19.975025,17.74,0.96,25.11,25.318228,28.72,39.830791,32.1,34.630844
12/18/2000,31.39,21.727583,17.24,0.97,25.55,26.452559,29.66,40.047668,32.86,33.146675
12/19/2000,31.68,21.664234,16.16,0.95,25.72,24.637636,29.29,39.903107,32.3,33.349873
12/20/2000,30.96,20.904097,14.96,0.98,25.52,25.000622,28.43,39.650082,30.57,32.908134
12/21/2000,30.8,21.136362,15.66,0.96,26.21,25.862707,29.53,41.637989,30.85,33.252686
12/22/2000,31.55,21.664234,16.74,1.02,25.94,27.133162,29.82,42.939201,31.49,34.03894
12/26/2000,32.18,23.459034,16.9,1,26.18,26.180323,29.9,44.276516,31.78,33.703239
12/27/2000,31.89,24.261414,16.74,1.01,26.91,26.997034,30.31,44.276516,31.15,34.268654
12/28/2000,31.57,24.725954,16.07,1.01,27.17,28.040617,30.68,45.902996,31.31,34.295151
12/29/2000,31.59,23.670187,15.64,1.01,27.59,28.99346,29.7,45.830738,30.99,35.30225
1/2/2001,32.39,23.923571,15.64,1.01,27.61,29.900927,28.76,41.710293,28.28,33.74741
1/3/2001,30.98,22.339924,17.28,1.11,26.25,30.989882,33.33,48.396954,30.91,36.274044
1/4/2001,30.11,21.28417,17.47,1.16,25.44,31.670467,34.24,51.28849,31.07,39.101059
1/5/2001,30.25,22.76223,17.71,1.11,26.36,29.991671,32.22,48.939095,30.59,38.703506
1/8/2001,30.11,22.994492,17.65,1.13,26.93,30.445402,32.43,48.216217,29.46,38.102783
1/9/2001,29.8,22.487736,18.68,1.17,26.25,30.354649,32.05,47.710228,28.85,37.343002
1/10/2001,29.43,22.445501,19.07,1.13,25.96,29.537949,33.54,49.873325,28.89,37.024971
1/11/2001,29.71,22.487736,19.83,1.22,25.59,29.991671,35.63,50.743202,30.1,36.397732
1/12/2001,30.09,21.98097,19.29,1.17,24.73,31.26211,35.1,49.365891,29.54,36.662758
1/16/2001,29.73,22.002079,18.95,1.16,25.3,31.625101,35.02,48.677246,30.63,37.413696
1/17/2001,29.16,20.904097,19.09,1.14,24.81,30.082417,34.89,46.901218,30.18,38.650517
1/18/2001,28.75,20.143938,20.01,1.27,25.03,30.082417,33.87,46.46629,30.79,36.662758
1/19/2001,28.87,20.333981,21.99,1.32,24.72,29.356461,33.29,48.930943,30.38,35.258091
1/22/2001,29.16,20.756279,21.68,1.31,24.43,30.672247,33.5,48.640984,29.58,36.424236
1/23/2001,29.73,20.777399,21.84,1.39,24.55,30.853758,34.03,50.344528,30.18,37.846569
1/24/2001,29.66,20.756279,22.69,1.39,24.72,31.171392,35.06,48.858452,29.94,37.139828
1/25/2001,29.98,21.579775,22.29,1.35,24.72,31.35285,34.94,48.061058,29.7,38.341286
1/26/2001,29.43,20.925211,23.08,1.33,24.48,29.946293,35.68,47.843609,28.85,38.615177
1/29/2001,29.14,20.530775,23.26,1.47,23.63,31.988079,36.29,48.701912,28.69,38.897873
1/30/2001,29.79,19.71657,22.85,1.48,25.13,31.761227,36.86,49.293419,29.9,39.26009
1/31/2001,30.58,19.459818,22.02,1.47,25.39,33.576141,36.2,49.177441,29.73,40.090515
2/1/2001,30.34,19.297638,22.49,1.44,26.14,33.576141,36.77,52.077023,29.89,39.99334
2/2/2001,30.16,20.321321,21.93,1.4,26.07,31.897341,35.97,50.024109,29.92,39.127552
2/5/2001,30.81,20.402395,22.33,1.37,26.28,31.35285,35.95,50.163265,30.93,39.030376
2/6/2001,30.65,20.899019,22.56,1.44,26.2,31.761227,34.42,49.26442,30.77,38.694664
2/7/2001,30.82,21.199703,23.32,1.41,26.58,32.850166,34.45,46.509792,30.35,38.067421
2/8/2001,30.87,20.946314,22.45,1.41,26.48,31.126001,34.03,45.233952,30.48,39.631142
2/9/2001,31.36,21.182808,21.32,1.3,26.51,29.991671,34.2,46.01683,29.52,38.279461
2/12/2001,31.33,21.122,21.18,1.34,26.55,30.808384,34.6,46.393772,30.71,38.588673
2/13/2001,30.97,21.358494,20.98,1.3,26.35,31.171392,33.67,45.93565,30.49,39.489773
2/14/2001,30.66,21.013895,21.05,1.32,26.05,31.715857,33.7,44.61924,29.91,38.562157
2/15/2001,30.14,20.618614,21.21,1.36,26.11,31.080637,33.65,44.259674,31.02,39.860813
2/16/2001,30.69,20.736853,20.67,1.29,26.45,30.989882,34.23,43.349205,30.38,39.39259
2/20/2001,30.61,21.149029,20.15,1.24,26.76,32.033451,32.89,39.933453,30.83,38.235298
2/21/2001,30.51,20.969971,20.28,1.28,27.15,30.49078,31.17,38.298084,30.58,37.113304
2/22/2001,30.76,20.64901,19.9,1.28,26.9,30.400021,31.8,39.974056,30.45,37.104481
2/23/2001,30.5,20.284155,20.46,1.28,26.52,30.037046,30.98,38.854797,29.85,36.821793
2/26/2001,30.61,20.503748,21.48,1.32,25.14,31.126001,31.96,40.130623,31.02,36.618584
2/27/2001,30.06,20.456446,21.41,1.32,24.99,31.216738,31.34,40.397404,31.03,36.839443
2/28/2001,29.61,19.831436,21.27,1.24,24.92,30.309273,30.72,37.770348,30.06,36.159203
3/1/2001,29.73,20.030767,21.4,1.27,24.27,29.265697,30.36,36.883049,29.68,36.238716
3/2/2001,30.4,20.551041,20.44,1.31,24.62,28.086002,30.15,35.404255,28.81,37.060303
3/5/2001,30.63,21.094973,20.71,1.38,24.8,27.360027,30.79,36.303143,29.25,37.528526
3/6/2001,30.54,21.892282,21.43,1.46,24.41,27.450769,31.58,37.921116,29.47,38.093933
3/7/2001,30.76,22.645678,21.88,1.44,24.22,28.99346,33.08,38.709824,29.83,38.164627
3/8/2001,31.36,23.142305,21.36,1.41,25.1,29.174952,33.08,37.335423,29.76,38.738861
3/9/2001,31.41,22.770676,20.44,1.38,24.44,28.585094,32.23,35.526047,28.42,38.800694
3/12/2001,30.6,21.993641,18.73,1.27,24.13,27.541513,29.95,32.475651,25.69,37.016144
3/13/2001,30.43,21.463219,19.54,1.33,24.09,27.632267,31.21,34.215435,27.46,37.104481
3/14/2001,30.19,21.111864,19.47,1.39,23.54,26.497936,28.8,33.055576,26.62,36.380074
3/15/2001,30.3,20.831455,19.36,1.34,22.96,27.314632,29.8,34.22121,26.65,36.503757
3/16/2001,29.84,20.5105,19.67,1.33,22.87,26.951664,29.35,33.589119,26.34,36.044365
3/19/2001,29.68,20.899019,19.58,1.4,23.29,27.723005,29.73,35.218685,26.67,37.042633
3/20/2001,29.46,21.189575,19,1.34,23.29,28.675842,28.04,32.76561,25.98,35.558472
3/21/2001,29.15,20.344955,18.05,1.37,22.34,27.859129,26.47,31.686962,25.3,37.634544
3/22/2001,28.38,19.230072,19.47,1.47,22.18,27.042412,25.62,30.880869,24.46,36.247551
3/23/2001,28.09,19.821297,20.39,1.56,21.28,26.906294,27.46,31.031652,25.95,35.487793
3/26/2001,28.58,20.135498,20.21,1.48,21.36,27.496141,27.72,31.605766,26.1,35.584972
3/27/2001,29.46,19.544273,21,1.55,21.98,27.541513,28.55,32.823608,27.19,37.086819
3/28/2001,28.73,19.199671,20.03,1.51,21.94,27.360027,28.01,31.315805,26.96,37.086819
3/29/2001,28.6,18.544245,19.97,1.53,21.65,27.541513,28.31,31.130241,26.86,36.415405
3/30/2001,29.59,19.46319,19.72,1.5,22.13,28.494347,29.56,31.02585,27.16,36.821793
4/2/2001,29.08,18.395601,20.12,1.47,21.77,26.271057,29.36,30.35894,27.12,36.150379
4/3/2001,28.46,17.466528,19.25,1.37,21.6,24.728384,27.39,28.613377,25.74,34.454185
4/4/2001,28.75,18.074642,18.73,1.32,21.52,25.408972,26.88,26.370214,25.69,34.98423
4/5/2001,29.56,18.746965,20.46,1.42,21.76,26.134932,28.21,30.530256,27.32,34.427654
4/6/2001,29.99,18.7875,20.26,1.4,21.8,25.817337,26.81,29.656298,26.71,33.120174
4/9/2001,30.14,19.456427,20.61,1.4,21.33,25.256521,26.83,29.300894,27.25,33.897602
4/10/2001,30.68,20.051039,21.52,1.5,20.75,25.938932,28.74,31.835358,28.44,34.365826
4/11/2001,29.93,19.814547,21.65,1.48,20.85,26.330954,29.7,33.589115,28.07,35.240437
4/12/2001,29.95,20.439552,22.42,1.52,20.78,26.360003,30.12,34.72525,29,35.160919
4/16/2001,30.88,21.081461,21.92,1.46,20.91,25.387196,30.2,33.443455,28.97,34.931229
4/17/2001,30.94,21.571329,22.17,1.39,20.29,26.338219,30.12,34.288277,29.5,35.346447
4/18/2001,31.1,20.834827,23.59,1.55,20.43,27.848242,32.59,38.978519,31.07,36.653923
4/19/2001,30.85,20.642263,24.53,1.75,20.97,26.846399,32.39,39.194084,31.47,38.297119
4/20/2001,31.11,20.513876,24.88,1.7,20.63,26.534235,31.73,38.454136,31.21,38.42963
4/23/2001,32.14,21.338223,24.61,1.65,20.65,26.309183,31.4,37.172352,30.62,37.431377
4/24/2001,31.96,21.453093,24.36,1.63,20.14,24.886272,31.46,35.890518,29.84,36.93663
4/25/2001,32.54,22.067957,25.13,1.68,20.47,25.387196,31.52,35.773991,31.02,36.256386
4/26/2001,32.46,22.486889,24.93,1.68,20.73,25.249268,32.19,36.624649,31.99,36.486076
4/27/2001,32.53,22.105125,24.2,1.78,21.28,25.641296,33.09,38.046288,32.41,37.528526
4/30/2001,32.36,21.608492,24.43,1.73,21.36,25.358158,31.85,36.583862,31.49,37.166325
5/1/2001,32.44,20.980106,25.3,1.76,22.83,26.076862,32.35,36.910145,31.73,36.954296
5/2/2001,31.6,19.594944,25.15,1.81,22.82,26.16398,32.9,38.757122,31.86,37.767059
5/3/2001,31.45,19.358456,24.71,1.7,22.86,25.699366,32.53,38.588131,31.47,36.530235
5/4/2001,31.98,19.483454,25.51,1.75,22.86,26.040569,33.59,39.240692,32.4,36.46841
5/7/2001,32.21,19.831436,25.74,1.7,22.99,25.220232,32.66,39.013474,32.41,35.584972
5/8/2001,32.42,19.703056,25.98,1.67,22.94,25.24201,31.7,38.46579,32.1,33.968269
5/9/2001,32.77,20.270641,25.38,1.63,23.54,25.27103,31.36,37.912281,32.07,34.533669
5/10/2001,32.34,20.128733,25.24,1.56,23.42,26.091383,31.54,37.871502,32.33,34.630844
5/11/2001,32.17,19.753727,25.02,1.55,23.3,25.764694,30.83,36.828568,31.8,33.932945
5/14/2001,32.69,20.331448,24.78,1.58,23.49,26.214811,31.62,37.865665,32.27,33.74741
5/15/2001,32.84,20.844975,24.62,1.57,23.47,25.808254,31.38,38.226906,32.54,33.791569
5/16/2001,32.85,20.662539,24.94,1.64,24.29,26.243835,32.07,40.260315,33.87,34.683849
5/17/2001,32.57,20.878756,24.58,1.6,23.88,26.352732,31.99,40.609901,33.81,35.558472
5/18/2001,33.11,21.757145,24.55,1.6,24,25.975233,31.97,40.225353,34.38,35.788174
5/21/2001,32.58,22.067957,24.8,1.6,23.21,26.88269,32.81,42.346161,34.65,35.876507
5/22/2001,32.6,21.405779,25.35,1.6,22.76,27.507025,33.2,43.266724,34.18,35.796997
5/23/2001,32.04,20.540911,25.13,1.58,22.83,26.752018,32.47,41.65863,33.32,35.346447
5/24/2001,32.28,20.270641,25.86,1.58,22.85,27.441689,32.75,41.98494,33.35,35.65564
5/25/2001,32.34,20.09833,25.57,1.55,22.58,27.296495,32.33,40.481731,32.41,35.090244
5/29/2001,32.23,19.679417,25.36,1.46,22.99,26.701202,32.75,39.666031,32.23,35.019566
5/30/2001,32.62,19.96657,24.95,1.34,22.89,27.071457,32.27,37.405384,31.8,35.160919
5/31/2001,32.58,20.118601,24.94,1.36,22.85,28.247522,32.63,37.877331,31.79,35.337593
6/1/2001,32.65,19.713198,25.36,1.42,22.59,28.153147,32.45,37.988014,31.79,36.08852
6/4/2001,33.34,20.034143,25.52,1.4,22.62,27.942627,32.86,37.871502,32.08,35.399452
6/5/2001,33.61,19.92942,26.18,1.42,22.79,28.857344,32.19,38.512405,31.91,35.240437
6/6/2001,32.82,19.361832,26.09,1.41,23,28.675842,31.09,37.580177,31.63,34.940063
6/7/2001,32.74,18.537498,26.57,1.47,23.09,29.764809,30.29,38.162823,31.73,35.072575
6/8/2001,32.81,18.814526,26.39,1.45,22.86,29.321957,29.34,37.632603,31.23,34.98423
6/11/2001,32.93,18.79426,26,1.36,22.89,28.871861,29.33,36.269241,30.75,34.277477
6/12/2001,33.08,19.236828,25.99,1.38,23.3,29.350998,28.87,35.278755,31.64,33.667912
6/13/2001,33.03,18.564528,25.49,1.39,23.1,29.394548,29.14,34.608715,31.05,33.146675
6/14/2001,32.62,18.446278,24.84,1.35,23.07,29.343735,28.94,33.414314,31.7,33.075989
6/15/2001,32.63,18.226683,24.53,1.39,22.26,29.401829,29.8,33.513359,31.67,33.535374
6/18/2001,32.49,17.976675,24.12,1.38,22.1,30.548851,29.41,33.38517,31.79,33.17318
6/19/2001,32.45,17.807745,24.27,1.37,22.2,30.817459,29.55,34.055229,31.71,32.722633
6/20/2001,32.21,17.655725,25.03,1.47,22.25,30.933611,30.27,34.579597,32.94,32.687294
6/21/2001,32.46,17.145578,25.18,1.53,22.17,31.666847,31.28,37.842354,33.25,34.144955
6/22/2001,32.64,17.584772,24.82,1.51,22.51,30.432693,30.47,37.900654,33.65,33.111336
6/25/2001,32.5,17.537472,24.83,1.63,22.33,30.45447,30.42,37.591827,32.6,32.360409
6/26/2001,32.52,17.561127,25.29,1.61,22.71,29.285656,29.66,37.183983,31.66,32.113052
6/27/2001,32.02,17.061121,25.65,1.59,22.55,28.842812,29.22,36.502285,31.31,32.510605
6/28/2001,31.88,16.351652,26.23,1.6,22.64,30.570637,29.87,37.294689,31.71,34.197971
6/29/2001,32.07,17.145578,26.32,1.58,22.69,29.822886,29.52,37.422874,31.79,35.514286
7/2/2001,32.2,16.655703,25.46,1.62,22.93,30.7376,30.4,37.143204,32.57,35.761665
7/3/2001,32.07,16.723276,25.41,1.62,22.98,30.592398,30.53,37.248459,32.12,36.415405
7/5/2001,31.94,17.233419,24.7,1.58,22.95,29.982595,30.45,37.014553,31.55,35.867668
7/6/2001,31.87,17.44626,23.82,1.5,23.12,29.336468,29.77,35.634548,30.52,35.328785
7/9/2001,31.84,16.773956,23.69,1.54,23.52,30.461735,29.42,35.511753,30.5,35.461285
7/10/2001,31.49,16.486778,23.25,1.44,23.83,30.26573,28.09,34.184391,29.79,35.178574
7/11/2001,31.19,16.246912,23.98,1.53,24.45,30.628706,28.12,33.810146,29.04,35.293442
7/12/2001,31.37,16.115162,25.82,1.65,24.45,31.311111,28.45,36.14912,30.59,36.34473
7/13/2001,31.57,16.216501,25.72,1.69,24.23,31.289333,28.46,35.915234,30.89,37.175152
7/16/2001,31.57,15.625284,25.67,1.63,24.59,32.305687,27.55,34.178539,30.09,36.971962
7/17/2001,31.32,15.665823,25.9,1.71,24.87,32.087906,28.29,34.973785,30.01,37.219337
7/18/2001,30.93,15.355002,25.45,1.41,24.75,31.674097,29.14,34.441669,30.04,36.574421
7/19/2001,31.64,15.709745,26.17,1.36,24.46,31.92094,29.23,34.41243,30.25,36.547909
7/20/2001,31.84,16.182726,24.94,1.36,24.35,32.189537,29.02,34.792515,30.35,36.441906
7/23/2001,31.21,16.36178,24.19,1.33,24.24,31.739433,28.76,34.324722,29.49,35.779331
7/24/2001,30.09,15.851636,23.91,1.3,24.35,30.505289,28.54,33.64056,28.64,35.452461
7/25/2001,30.94,17.094898,24.33,1.25,25.03,30.352839,28.69,33.400806,28.51,35.885326
7/26/2001,31.37,17.567888,24.01,1.26,25.39,30.635954,28.92,34.582008,28.48,36.115032
7/27/2001,31.38,17.834787,23.61,1.29,25.2,30.040676,29.57,34.84515,29.06,36.123871
7/30/2001,31.14,17.767208,23.73,1.29,25.43,30.548851,29.3,34.88023,28.38,36.229874
7/31/2001,30.67,17.550991,23.87,1.28,25.4,31.253038,28.96,34.97963,28.31,36.547909
8/1/2001,30.55,17.213144,23.97,1.29,25.57,30.672247,29.09,36.488293,27.86,36.839443
8/2/2001,30.64,17.537472,24.32,1.35,25.55,31.50713,29.09,36.827423,27.47,36.874794
8/3/2001,30.3,17.230043,24.12,1.32,25.11,31.224018,28.97,36.926834,27.83,36.221043
8/6/2001,30,17.412474,23.84,1.3,25.3,30.222147,28.6,35.815811,26.94,36.221043
8/7/2001,30.39,17.125307,23.92,1.31,25.25,30.606926,28.6,35.903522,27.84,36.265213
8/8/2001,30.29,16.233397,23.39,1.28,24.98,30.614178,28.14,34.061581,27.11,36.009014
8/9/2001,30.24,16.561117,23.44,1.29,25.28,29.699461,28.02,32.798515,27.27,35.337593
8/10/2001,30.53,16.777323,23.62,1.29,25.7,29.024298,28.26,32.681587,27.71,35.311077
8/13/2001,30.57,17.023952,23.74,1.3,25.79,29.547007,28.17,32.593853,27.49,35.470119
8/14/2001,30.39,17.34828,23.33,1.27,25.93,29.779308,28.26,32.658184,27.24,35.514286
8/15/2001,30.65,18.290859,22.79,1.25,25.81,28.821028,28.19,32.131927,27.2,35.293442
8/16/2001,30.49,18.071268,23.3,1.27,26.53,29.321957,28.21,30.991648,27.08,35.70866
8/17/2001,29.89,17.736805,22.31,1.23,26.73,28.610502,27.74,29.939104,26.56,35.461285
8/20/2001,30.09,17.307745,22.61,1.23,27.06,29.205797,27.48,31.143698,27.03,35.487793
8/21/2001,29.83,17.267208,21.92,1.22,26.74,28.087801,27.02,30.640804,26.34,35.390602
8/22/2001,30.06,17.010441,21.87,1.24,27.05,28.218491,27.55,31.272335,26.59,35.629135
8/23/2001,30.2,16.554354,21.32,1.21,27.51,28.022457,27.23,30.693434,26.71,35.779331
8/24/2001,30.79,16.419216,22.37,1.26,27.53,28.443531,27.37,33.096756,27.33,36.530235
8/27/2001,30.31,16.564489,22.47,1.29,27.48,28.646801,27.49,32.950554,27.45,36.494896
8/28/2001,29.91,16.584753,21.9,1.25,26.82,28.835554,27.08,31.898027,26.84,37.413696
8/29/2001,29.82,16.307726,21.72,1.21,26.47,28.196709,26.46,31.482847,26.43,37.979103
8/30/2001,29.65,15.946237,20.53,1.21,26.67,27.507025,26.24,30.582336,26.17,37.148655
8/31/2001,29.65,15.855014,20.57,1.26,26.52,27.158562,26.35,31.196314,26.62,37.192829
9/4/2001,30.09,15.963118,20.23,1.24,27.01,27.340067,26.64,30.52384,26.58,37.572704
9/5/2001,30.44,15.912449,20.82,1.26,27.13,27.013372,25.65,30.237318,27.14,37.263493
9/6/2001,30.2,16.094885,20.2,1.2,27,25.423496,24.7,28.945036,26.36,36.441906
9/7/2001,30.2,16.219879,19.98,1.17,26.59,24.653967,24.74,28.102991,25.82,35.523129
9/10/2001,30.45,16.253666,20.76,1.18,26.53,24.806416,24.92,28.594191,25.61,35.319923
9/17/2001,29.65,15.848253,19.08,1.15,26.66,23.339964,23.57,24.851797,22.88,33.835758
9/18/2001,29.15,14.956352,19.59,1.11,26.53,23.448853,23.3,24.676374,22.03,31.715511
9/19/2001,28.36,14.145519,19.42,1.16,26.66,23.093134,22.81,24.553583,21.15,30.770222
9/20/2001,27.34,14.209711,18.3,1.07,26.04,22.889864,21.11,21.998222,19.77,30.876242
9/21/2001,26.46,14.294176,17.92,1.07,23.96,22.664808,20.61,23.436701,20.37,30.434513
9/24/2001,26.48,13.294159,18.75,1.12,24.84,24.320015,21.79,24.881027,22.91,31.565332
9/25/2001,26.79,13.206318,18.5,1.06,25.39,24.327278,22.24,25.027222,23.11,31.582987
9/26/2001,26.59,13.091449,18.13,1.03,25.44,24.44343,21.8,25.51255,23.2,30.832048
9/27/2001,28.37,13.59822,18.01,1.05,25.89,24.436174,22.15,25.910192,23.51,30.699541
9/28/2001,29.09,14.527291,18.45,1.05,26.03,25.815529,22.84,27.103077,24.32,32.466431
10/1/2001,28.87,14.155663,18.67,1.06,25.89,25.590469,22.74,27.424694,24.61,31.485806
10/2/2001,29.53,14.307693,19.13,1.02,26.2,25.764694,23.4,27.512394,24.88,32.24556
10/3/2001,29.42,14.442827,20.28,1.02,26.19,26.439856,23.41,29.316391,24.94,33.48238
10/4/2001,29.97,15.388795,20.35,1.08,25.46,25.568695,23.07,29.316391,24.45,33.544239
10/5/2001,30.05,15.338112,20.81,1.1,25.99,25.677586,22.56,28.423204,24.49,34.18914
10/8/2001,30.23,15.615146,20.93,1.1,25.84,24.712049,21.91,28.064768,24.06,33.685577
10/9/2001,30.32,15.69961,19.67,1.09,25.94,24.349056,22.25,28.946201,24.08,32.925827
10/10/2001,31.22,16.385427,20.02,1.14,26.23,25.953449,22.55,29.733608,24.79,34.197971
10/11/2001,31.08,16.523951,20.31,1.21,25.96,27.761114,22.57,31.026365,25.47,35.072575
10/12/2001,31.23,16.537468,20.33,1.22,25.73,27.848242,22.21,30.238976,25.5,33.65023
10/15/2001,30.76,16.010416,20.93,1.22,25.43,27.652231,22.66,30.861828,25.41,33.791569
10/16/2001,30.83,16.588137,21.08,1.22,25.36,28.443531,22.92,30.908846,25.15,34.01244
10/17/2001,30.6,16.463137,20.2,1.15,25.09,27.594143,23.37,30.855965,24.29,34.463001
10/18/2001,29.83,15.903382,20.46,1.22,25.27,27.514294,23.06,30.17432,24.36,33.826923
10/19/2001,29.94,16.310717,20.88,1.24,25.8,28.356434,22.87,28.852167,24.36,33.694416
10/22/2001,30.37,16.582279,21.69,1.29,26.05,28.320118,23.85,29.815866,24.59,33.932945
10/23/2001,30.18,16.395586,21.79,1.23,25.71,28.588724,24.15,29.96279,24.37,34.895882
